Year;Age;Female_Deaths;Male_Deaths;Total_Deaths;Female_Rate_Deaths;Male_Rate_Deaths;Total_Rate_Deaths;Female_Population;Male_Population;Total_Population
2001;77;934;1079;2013;0,038877;0,060442;0,04807;23879,24;17474,89;41354,13
2001;78;997;1046;2043;0,045248;0,06626;0,054019;21000,71;14900,11;35900,82
2001;79;994;1078;2072;0,04822;0,076708;0,059769;21146,59;14102,58;35249,17
2001;80;1079;1077;2156;0,053559;0,084155;0,065445;19817,53;12469,32;32286,85
2001;81;1015;974;1989;0,055671;0,088152;0,067927;17692,12;10651,04;28343,16
2001;82;1064;922;1986;0,064529;0,096172;0,076163;16319,02;9467,85;25786,87
2001;83;1116;926;2042;0,072942;0,107777;0,085469;15370,58;8636,29;24006,87
2001;84;1098;883;1981;0,078053;0,115925;0,091357;13876,21;7505,66;21381,87
2001;85;1067;886;1953;0,085108;0,137354;0,102857;12275,26;6278,47;18553,73
2001;86;1100;777;1877;0,099022;0,143206;0,113521;11011,47;5389,89;16401,36
2001;87;1155;691;1846;0,117172;0,14982;0,127578;9822,9;4563,14;14386,04
2001;88;1032;638;1670;0,123069;0,170515;0,137708;8046,92;3584,15;11631,07
2001;89;981;551;1532;0,14392;0,186934;0,156905;6582,57;2897,17;9479,74
2001;90;816;439;1255;0,147582;0,188185;0,159629;5367,1;2262,02;7629,12
2001;91;786;386;1172;0,177922;0,217623;0,189296;4259,03;1690,36;5949,39
2001;92;682;272;954;0,200599;0,206917;0,202361;3266,4;1262,2;4528,6
2001;93;571;252;823;0,222867;0,259268;0,232878;2478,93;941,15;3420,08
2001;94;476;195;671;0,246009;0,282844;0,255686;1905,55;656,9;2562,45
2001;95;352;143;495;0,24349;0,306479;0,25886;1395,92;443,42;1839,34
2001;96;294;97;391;0,286563;0,309208;0,291866;972,98;300,8;1273,78
2001;97;193;69;262;0,277406;0,328665;0,289289;656,55;199,96;856,51
2001;98;145;50;195;0,307563;0,376464;0,322707;451,93;123,66;575,59
2001;99;102;31;133;0,318239;0,375454;0,329959;309,97;80,83;390,8
2001;100;81;27;108;0,377279;0,504799;0,402712;209,7;54,75;264,45
2001;101;61;16;77;0,461364;0,510611;0,470799;123,06;28,2;151,26
2001;102;27;7;34;0,362165;0,468071;0,37986;67,75;12,44;80,19
2001;103;18;3;21;0,384794;0,482574;0,396264;47,38;4,66;52,04
2001;104;9;0;9;0,276172;0;0,251338;30,64;3,11;33,75
2001;105;9;1;10;0,51953;0,331675;0,491682;12,74;3,44;16,18
2001;106;3;0;3;0,496004;0;0,341945;5;2,45;7,45
2001;107;1;1;2;0,217234;0,446429;0,292255;6,09;2,55;8,64
2001;108;1;1;2;0,190718;0,684932;0,298359;5,37;1,33;6,7
2001;109;2;0;2;0,507614;0;0,428725;4;0,56;4,56
2001;110;5;3;8;0,630517;0,700662;0,655111;8,82;5,45;14,27
2002;0;841;1128;1969;0,007515;0,009683;0,008621;111523,48;116008,57;227532,05
2002;1;80;96;176;0,000727;0,000838;0,000784;111544,61;115957,59;227502,2
2002;2;60;52;112;0,000538;0,00045;0,000493;114475,91;118354,24;232830,15
2002;3;32;51;83;0,000273;0,000421;0,000348;119500,13;123616,41;243116,54
2002;4;35;44;79;0,000291;0,000353;0,000322;122344,24;126982,79;249327,03
2002;5;22;32;54;0,000178;0,000249;0,000214;124090,21;128910,7;253000,91
2002;6;25;28;53;0,000199;0,000215;0,000207;127547;132225,18;259772,18
2002;7;24;28;52;0,000185;0,000208;0,000197;130797,3;135876,28;266673,58
2002;8;16;31;47;0,000122;0,000227;0,000175;132336,44;137896,51;270232,95
2002;9;22;28;50;0,000164;0,000201;0,000183;136202,77;141068,03;277270,8
2002;10;30;34;64;0,000218;0,000238;0,000228;139101,19;144524,6;283625,79
2002;11;24;39;63;0,00017;0,000266;0,000219;142187,25;148278,76;290466,01
2002;12;18;32;50;0,000126;0,000215;0,000171;142894,79;148280,22;291175,01
2002;13;25;48;73;0,000177;0,000328;0,000254;137879,82;143303,63;281183,45
2002;14;28;79;107;0,000204;0,000556;0,000383;136069,16;141131,33;277200,49
2002;15;26;67;93;0,000192;0,000482;0,000339;135059,27;137867,38;272926,65
2002;16;41;81;122;0,000318;0,000609;0,000466;122537,93;127911,67;250449,6
2002;17;41;90;131;0,000336;0,000704;0,000524;120352,49;126731,02;247083,51
2002;18;30;109;139;0,00025;0,000865;0,000565;121453,25;127490,32;248943,57
2002;19;32;137;169;0,000261;0,001083;0,000679;124811,45;127034,01;251845,46
2002;20;40;159;199;0,000314;0,001234;0,000777;125950,16;127193,15;253143,31
2002;21;34;157;191;0,000279;0,001265;0,000777;119965,65;123568,08;243533,73
2002;22;43;156;199;0,00036;0,001272;0,000822;118300,69;121280,2;239580,89
2002;23;42;155;197;0,000359;0,001306;0,000836;115076,3;115946,06;231022,36
2002;24;54;156;210;0,000476;0,001368;0,000923;111882,76;112580,13;224462,89
2002;25;37;176;213;0,000329;0,001575;0,000951;113728,67;112138,96;225867,63
2002;26;49;154;203;0,000421;0,001346;0,000879;119713,79;117564,68;237278,47
2002;27;51;171;222;0,000414;0,001403;0,000906;124237,64;123936,35;248173,99
2002;28;61;166;227;0,000494;0,001346;0,00092;122905,85;123301,05;246206,9
2002;29;52;214;266;0,000424;0,001755;0,001087;123242,04;121593,68;244835,72
2002;30;43;198;241;0,000344;0,001611;0,000973;123234,61;121212,07;244446,68
2002;31;59;195;254;0,000491;0,001655;0,001067;117798,27;115540,2;233338,47
2002;32;47;181;228;0,000396;0,001558;0,00097;122255,67;119604,29;241859,96
2002;33;58;184;242;0,000479;0,001548;0,001008;120585,94;118926,71;239512,65
2002;34;81;203;284;0,000672;0,001722;0,001191;120061,33;116581,23;236642,56
2002;35;70;228;298;0,000572;0,001931;0,001239;122722,23;117870,33;240592,56
2002;36;86;228;314;0,000687;0,001903;0,001282;127851,47;122278,84;250130,31
2002;37;93;255;348;0,00072;0,00207;0,001379;129196,35;122976,69;252173,04
2002;38;112;245;357;0,000882;0,002005;0,001433;126729,39;123556,17;250285,56
2002;39;104;276;380;0,000821;0,002247;0,001523;124657,76;120365;245022,76
2002;40;146;303;449;0,001185;0,002578;0,001865;122334,96;115557,72;237892,68
2002;41;132;290;422;0,001103;0,002537;0,001804;116184,78;112448,09;228632,87
2002;42;142;279;421;0,001181;0,002408;0,001783;125231,56;120390,47;245622,03
2002;43;147;318;465;0,001259;0,002853;0,002037;108543,14;103032,74;211575,88
2002;44;144;344;488;0,001405;0,003523;0,002439;97660,88;93738,47;191399,35
2002;45;193;314;507;0,001954;0,003335;0,002628;98424,97;93348,86;191773,83
2002;46;189;338;527;0,001944;0,00367;0,002784;95314,33;90346,66;185660,99
2002;47;203;350;553;0,002157;0,003916;0,003013;93443,97;89008,13;182452,1
2002;48;197;373;570;0,002174;0,004304;0,003215;88370,74;84983,56;173354,3
2002;49;204;428;632;0,002372;0,005218;0,003762;83186,15;78941,43;162127,58
2002;50;227;381;608;0,00279;0,004996;0,003857;80714,84;74994,69;155709,53
2002;51;231;436;667;0,002937;0,00582;0,004343;77121,05;75359,47;152480,52
2002;52;269;419;688;0,003339;0,005384;0,004343;83419,06;80037,26;163456,32
2002;53;259;456;715;0,003334;0,006175;0,004718;73106,87;68990,93;142097,8
2002;54;304;505;809;0,004295;0,007595;0,005894;69327,49;65017,94;134345,43
2002;55;290;500;790;0,004391;0,008084;0,006177;64940,91;60881,71;125822,62
2002;56;304;533;837;0,004705;0,008717;0,006655;64383,68;61683,43;126067,11
2002;57;362;594;956;0,005729;0,009921;0,007768;62244,79;58597,53;120842,32
2002;58;388;645;1033;0,00632;0,011238;0,008696;60890,07;56781,43;117671,5
2002;59;363;655;1018;0,006069;0,012;0,008899;59090,41;53014,79;112105,2
2002;60;401;699;1100;0,00687;0,013611;0,010025;57959,88;50270,16;108230,04
2002;61;430;648;1078;0,00788;0,013308;0,01044;51593,64;47706,28;99299,92
2002;62;522;716;1238;0,009778;0,014727;0,012137;55491,7;50148,87;105640,57
2002;63;439;734;1173;0,008469;0,01588;0,011962;48818,4;43206,96;92025,36
2002;64;458;736;1194;0,00942;0,01715;0,013045;48855,5;43313,42;92168,92
2002;65;516;803;1319;0,010417;0,018661;0,014249;50740,07;43490,83;94230,9
2002;66;574;854;1428;0,012339;0,021328;0,016497;42881,81;37392,75;80274,56
2002;67;569;865;1434;0,013546;0,023725;0,018276;41632,1;36344,52;77976,62
2002;68;580;901;1481;0,014568;0,026637;0,020112;38505,95;32141,22;70647,17
2002;69;675;984;1659;0,01769;0,031206;0,023806;38378,06;31801,19;70179,25
2002;70;746;1000;1746;0,019093;0,03156;0,024676;40435,6;32448,26;72883,86
2002;71;858;1183;2041;0,022007;0,037162;0,028819;38386,95;32213,07;70600,02
2002;72;863;1226;2089;0,021642;0,037802;0,02889;42302,2;33901,62;76203,82
2002;73;956;1235;2191;0,024472;0,04058;0,031526;37107,92;28422,28;65530,2
2002;74;965;1254;2219;0,027562;0,04733;0,036078;34046,15;25863,88;59910,03
2002;75;934;1144;2078;0,029455;0,047852;0,037363;30475,17;23249,59;53724,76
2002;76;912;1086;1998;0,032602;0,052104;0,040929;26607,55;19713,83;46321,38
2002;77;986;1106;2092;0,039607;0,060048;0,048299;24165,92;18223,88;42389,8
2002;78;986;1105;2091;0,042624;0,065396;0,052236;23061,61;16667,52;39729,13
2002;79;1006;999;2005;0,047682;0,067333;0,055796;20080,98;14001,62;34082,6
2002;80;1001;1074;2075;0,048552;0,080633;0,061143;20472,22;13123,2;33595,42
2002;81;1059;1036;2095;0,05543;0,088112;0,067881;18768,85;11444,36;30213,21
2002;82;1076;970;2046;0,062626;0,096284;0,075067;16658,54;9704,12;26362,66
2002;83;1068;918;1986;0,069298;0,106056;0,082518;15230,1;8548,16;23778,26
2002;84;1031;867;1898;0,072522;0,112722;0,086635;14251,41;7723,61;21975,02
2002;85;1134;820;1954;0,087397;0,1216;0,099094;12787,63;6611,33;19398,96
2002;86;1061;764;1825;0,092654;0,135426;0,106771;11200,78;5457,21;16657,99
2002;87;1041;678;1719;0,103803;0,144137;0,116681;9892,29;4658,77;14551,06
2002;88;1017;642;1659;0,115655;0,162615;0,130206;8715,16;3892,45;12607,61
2002;89;930;579;1509;0,125845;0,184473;0,143323;7042,15;2994,82;10036,97
2002;90;774;467;1241;0,130302;0,191574;0,14813;5681,9;2397,04;8078,94
2002;91;764;417;1181;0,160958;0,218782;0,177525;4568,82;1852,41;6421,23
2002;92;622;346;968;0,167792;0,243473;0,188765;3527,26;1363,95;4891,21
2002;93;532;245;777;0,19016;0,236413;0,202662;2637,88;999,2;3637,08
2002;94;459;208;667;0,223533;0,278258;0,238138;1959,83;719,8;2679,63
2002;95;376;165;541;0,247492;0,322512;0,266391;1489,82;487,02;1976,84
2002;96;322;104;426;0,289852;0,305414;0,293503;1074,29;324,75;1399,04
2002;97;222;87;309;0,288244;0,386649;0,310493;731,87;218,6;950,47
2002;98;153;49;202;0,294989;0,333723;0,303535;488,68;141,01;629,69
2002;99;112;28;140;0,325332;0,298874;0,319672;329,45;83,71;413,16
2002;100;79;17;96;0,348891;0,301125;0,339359;217,31;51,21;268,52
2002;101;55;13;68;0,37588;0,367301;0,374209;139,58;33,87;173,45
2002;102;43;9;52;0,497167;0,442913;0,486846;80,56;17,21;97,77
2002;103;21;6;27;0,438215;0,675422;0,47531;45,65;7,66;53,31
2002;104;18;3;21;0,589134;0,885827;0,618739;34,27;3,33;37,6
2002;105;10;1;11;0,469704;0,49505;0,4719;21,64;2,55;24,19
2002;106;4;0;4;0,362812;0;0,294551;7,01;3;10,01
2002;107;1;2;3;0,257621;1,038062;0,516499;3,09;1,89;4,98
2002;108;1;0;1;0,277264;0;0,204848;5,09;1,55;6,64
2002;109;3;1;4;0,867888;1,036269;0,904636;3,82;0,89;4,71
2002;110;6;0;6;1,146132;0;0,709639;6,9;3;9,9
2003;0;874;1061;1935;0,007684;0,008937;0,008324;112748,25;117362,7;230110,95
2003;1;71;107;178;0,000649;0,000938;0,000796;106668,3;111268,58;217936,88
2003;2;39;51;90;0,000355;0,000447;0,000402;110146,95;114424,58;224571,53
2003;3;33;30;63;0,000296;0,000259;0,000277;113987,49;117754,49;231741,98
2003;4;35;30;65;0,000298;0,000247;0,000272;119276,4;123367,65;242644,05
2003;5;31;36;67;0,000257;0,000288;0,000273;122375,93;126913,44;249289,37
2003;6;28;25;53;0,000226;0,000194;0,00021;124249,9;128973,7;253223,6
2003;7;16;28;44;0,000127;0,000215;0,000172;127835,78;132434,06;260269,84
2003;8;16;28;44;0,000123;0,000207;0,000166;131115,21;136105,58;267220,79
2003;9;12;30;42;0,000091;0,000219;0,000156;132704,1;138159,93;270864,03
2003;10;11;31;42;0,000082;0,000222;0,000153;136581,98;141366,9;277948,88
2003;11;24;33;57;0,000174;0,000231;0,000203;139544,57;144825,18;284369,75
2003;12;24;47;71;0,00017;0,00032;0,000246;142814,27;148787,07;291601,34
2003;13;25;43;68;0,000174;0,000288;0,000232;143257,39;148538,84;291796,23
2003;14;29;51;80;0,000205;0,000348;0,000278;137923,17;143170,99;281094,16
2003;15;34;60;94;0,000248;0,000422;0,000337;135826,27;140671,41;276497,68
2003;16;26;92;118;0,000192;0,000661;0,00043;135291,99;137965,24;273257,23
2003;17;30;98;128;0,000233;0,000737;0,000489;122896,18;128071,67;250967,85
2003;18;29;102;131;0,000237;0,000797;0,000523;120646,17;126804,61;247450,78
2003;19;37;108;145;0,000308;0,000857;0,000589;121727,46;127501,46;249228,92
2003;20;45;158;203;0,000366;0,00125;0,000815;125082,53;127036,27;252118,8
2003;21;36;149;185;0,000282;0,001157;0,000722;126108,14;127052,5;253160,64
2003;22;47;172;219;0,000385;0,001387;0,00089;120109,74;123363,8;243473,54
2003;23;41;153;194;0,000342;0,001249;0,000801;118413,51;121070,99;239484,5
2003;24;40;158;198;0,000342;0,001335;0,000841;115133,36;115703,73;230837,09
2003;25;37;153;190;0,000326;0,001345;0,000836;111915,23;112254,33;224169,56
2003;26;32;149;181;0,000284;0,001334;0,000807;113935,9;112046,28;225982,18
2003;27;44;156;200;0,000377;0,001363;0,000865;119845,82;117390,25;237236,07
2003;28;53;187;240;0,00043;0,001537;0,000979;124280,15;123619,33;247899,48
2003;29;58;182;240;0,000469;0,001479;0,000973;122968,32;123017,61;245985,93
2003;30;70;176;246;0,00057;0,001445;0,001005;123364,87;121466,01;244830,88
2003;31;55;199;254;0,00044;0,001622;0,001026;123258,24;121021,29;244279,53
2003;32;59;205;264;0,000491;0,001744;0,001111;117777,22;115266,5;233043,72
2003;33;56;180;236;0,000472;0,001553;0,001006;122110,3;119206,08;241316,38
2003;34;79;221;300;0,000653;0,001866;0,001253;120501,44;118623,41;239124,85
2003;35;79;232;311;0,000655;0,001973;0,001306;120059,55;116398,55;236458,1
2003;36;84;235;319;0,000686;0,001992;0,001327;122731,3;117735,46;240466,76
2003;37;92;223;315;0,000736;0,001864;0,001287;127759,14;122045,25;249804,39
2003;38;97;266;363;0,000752;0,002166;0,001442;129075,84;122682,51;251758,35
2003;39;115;267;382;0,000907;0,002192;0,001537;126679,45;123256,92;249936,37
2003;40;119;281;400;0,00094;0,002296;0,001607;124596,12;120099,06;244695,18
2003;41;146;301;447;0,001187;0,00257;0,001861;122113,96;115176,63;237290,59
2003;42;159;293;452;0,001331;0,002571;0,001936;116150,66;112183,18;228333,84
2003;43;156;315;471;0,001301;0,002733;0,002003;124710,29;119693,98;244404,27
2003;44;164;299;463;0,001412;0,002703;0,002042;108413,69;102633,64;211047,33
2003;45;158;381;539;0,001543;0,003911;0,002697;97734,91;93636,28;191371,19
2003;46;196;349;545;0,001981;0,003708;0,002823;98347,27;93162,35;191509,62
2003;47;208;346;554;0,002141;0,003766;0,002931;95114,67;90017,48;185132,15
2003;48;229;358;587;0,002438;0,004022;0,003209;93190,56;88613,96;181804,52
2003;49;221;399;620;0,002445;0,00463;0,003512;88194,09;84574,05;172768,14
2003;50;245;434;679;0,002853;0,005318;0,004054;83040,39;78576,73;161617,12
2003;51;255;428;683;0,003141;0,005638;0,004348;80489,49;74652,32;155141,81
2003;52;275;433;708;0,003507;0,005813;0,00463;76931,44;74889,02;151820,46
2003;53;276;511;787;0,003444;0,006629;0,005005;82809,69;79239,97;162049,66
2003;54;293;481;774;0,003795;0,00658;0,005149;72884,92;68587,4;141472,32
2003;55;311;543;854;0,004405;0,008214;0,006247;69231,22;64762,57;133993,79
2003;56;332;585;917;0,005035;0,009511;0,007195;64849,2;60600,48;125449,68
2003;57;349;604;953;0,005411;0,00995;0,007612;64129,05;61144,61;125273,66
2003;58;362;649;1011;0,005751;0,010947;0,008271;61889,59;58001,11;119890,7
2003;59;421;657;1078;0,00689;0,011568;0,009143;60531,15;56142,15;116673,3
2003;60;444;709;1153;0,007465;0,01314;0,010164;58769,24;52430,16;111199,4
2003;61;454;755;1209;0,00783;0,014874;0,011118;57540,89;49673,58;107214,47
2003;62;475;769;1244;0,008767;0,016;0,012167;51275,41;47083,49;98358,9
2003;63;506;766;1272;0,009553;0,01601;0,012617;54851;49229,48;104080,48
2003;64;515;785;1300;0,010044;0,017303;0,013452;48374,91;42511,25;90886,16
2003;65;538;787;1325;0,011189;0,018678;0,014687;48329,6;42567,24;90896,84
2003;66;549;836;1385;0,011228;0,019839;0,015214;50150,69;42683,73;92834,42
2003;67;573;945;1518;0,012509;0,024204;0,01789;42373,58;36566,94;78940,52
2003;68;612;936;1548;0,01475;0,026307;0,020085;41112,76;35504,88;76617,64
2003;69;617;906;1523;0,015722;0,027526;0,021106;37933,58;31259,5;69193,08
2003;70;694;1048;1742;0,018463;0,034147;0,025513;37705,02;30919,75;68624,77
2003;71;724;1087;1811;0,018855;0,035352;0,026191;39596,57;31467,43;71064
2003;72;911;1165;2076;0,023885;0,037954;0,030159;37450,56;30964,63;68415,19
2003;73;946;1227;2173;0,024442;0,039538;0,03116;41022,62;32442,32;73464,94
2003;74;982;1289;2271;0,026008;0,044505;0,034037;35967,36;27116,39;63083,75
2003;75;997;1303;2300;0,029472;0,051864;0,039015;32934,38;24550,52;57484,9
2003;76;986;1221;2207;0,032267;0,054056;0,041528;29336;21966,34;51302,34
2003;77;930;1131;2061;0,034558;0,057613;0,044282;25620,73;18610,24;44230,97
2003;78;1022;1158;2180;0,042756;0,067026;0,052939;23198,9;17121,84;40320,74
2003;79;1056;1070;2126;0,047634;0,067581;0,055945;22108,39;15666,8;37775,19
2003;80;1104;1145;2249;0,052183;0,083017;0,064352;20761,73;13513,02;34274,75
2003;81;1074;1035;2109;0,054907;0,084493;0,0663;19438,02;12068,06;31506,08
2003;82;1149;1033;2182;0,06379;0,096187;0,075891;17699,25;10441,75;28141
2003;83;1205;953;2158;0,075037;0,104647;0,085752;15592,79;8761,21;24354
2003;84;1094;883;1977;0,076418;0,113887;0,089581;14181,61;7659,9;21841,51
2003;85;1077;852;1929;0,082069;0,124721;0,09667;13151,4;6867,93;20019,33
2003;86;1097;838;1935;0,092369;0,141565;0,108734;11689,57;5815,93;17505,5
2003;87;1094;732;1826;0,105378;0,149648;0,119556;10159,14;4744,99;14904,13
2003;88;1042;643;1685;0,115923;0,159337;0,129375;8871,14;4001,08;12872,22
2003;89;1059;648;1707;0,136141;0,195282;0,153825;7728,96;3276,44;11005,4
2003;90;963;501;1464;0,149319;0,193621;0,162004;6187,43;2473,22;8660,65
2003;91;858;418;1276;0,168127;0,210231;0,179932;4914,96;1953,29;6868,25
2003;92;704;329;1033;0,175402;0,215147;0,186367;3880,19;1474,04;5354,23
2003;93;610;276;886;0,197255;0,245532;0,210125;2952,26;1070,77;4023,03
2003;94;492;232;724;0,216324;0,291301;0,23577;2140,64;772,22;2912,86
2003;95;384;166;550;0,236452;0,29958;0,252511;1542,39;533,01;2075,4
2003;96;330;119;449;0,282499;0,317635;0,291031;1142,17;354,28;1496,45
2003;97;233;63;296;0,278778;0,254082;0,273127;804,79;229,74;1034,53
2003;98;185;51;236;0,322847;0,313085;0,320686;546,1;151,7;697,8
2003;99;144;46;190;0,38807;0,443651;0,400209;357,21;103,12;460,33
2003;100;76;31;107;0,314871;0,490338;0,351292;233,16;61,06;294,22
2003;101;71;17;88;0,453105;0,453757;0,453231;151,4;36,43;187,83
2003;102;42;10;52;0,44545;0,42735;0,441851;91,12;23,09;114,21
2003;103;21;3;24;0,379244;0,222359;0,348508;49,56;9,88;59,44
2003;104;9;3;12;0,291939;0,581208;0,333426;26,29;3,33;29,62
2003;105;10;2;12;0,530786;1,657459;0,598603;20,64;1,45;22,09
2003;106;7;0;7;0,511011;0;0,465632;14,92;2,11;17,03
2003;107;3;0;3;0,404949;0;0,318866;4,64;1,89;6,53
2003;108;0;0;0;0;0;0;2,09;1;3,09
2003;109;2;0;2;0,985222;0;0,660066;3;1;4
2003;110;2;1;3;0,580552;0,289017;0,434468;3,37;3,44;6,81
2004;0;874;1162;2036;0,007753;0,009889;0,008843;113751,42;118992,8;232744,22
2004;1;79;107;186;0,000696;0,000903;0,000801;112849,86;117463,36;230313,22
2004;2;35;45;80;0,000318;0,000393;0,000356;107449,44;112090,61;219540,05
2004;3;35;31;66;0,000317;0,000269;0,000293;110900,41;115281,32;226181,73
2004;4;29;26;55;0,000258;0,000223;0,000241;114524,13;118441,88;232966,01
2004;5;18;28;46;0,000153;0,00023;0,000192;119617,32;123806,64;243423,96
2004;6;14;29;43;0,000116;0,000231;0,000175;122716,02;127307,49;250023,51
2004;7;23;24;47;0,000185;0,000186;0,000185;124776,77;129478,25;254255,02
2004;8;15;39;54;0,000119;0,000298;0,00021;128326,23;132865,73;261191,96
2004;9;18;27;45;0,000138;0,000199;0,000169;131671,98;136546,76;268218,74
2004;10;24;30;54;0,000181;0,000218;0,0002;133267,86;138600,44;271868,3
2004;11;27;33;60;0,0002;0,000235;0,000218;137109,39;141817,88;278927,27
2004;12;20;29;49;0,000144;0,000202;0,000174;140072,55;145180,54;285253,09
2004;13;28;44;72;0,000197;0,000298;0,000249;143326,71;149120,54;292447,25
2004;14;33;49;82;0,000229;0,000327;0,000279;143704,08;148861,26;292565,34
2004;15;41;66;107;0,000289;0,000449;0,000371;138368,68;143427,71;281796,39
2004;16;40;62;102;0,000291;0,000436;0,000365;136043,69;140681,35;276725,04
2004;17;39;111;150;0,000288;0,000798;0,000546;135248,12;137798,34;273046,46
2004;18;36;139;175;0,000279;0,001046;0,000668;123412,01;128199,67;251611,68
2004;19;41;146;187;0,000334;0,001141;0,000745;121045,11;126786,81;247831,92
